:START_ID(Business),:END_ID(Category)
5JPUBSz8qpY1emBSRVNFqA,60
5JPUBSz8qpY1emBSRVNFqA,26
5JPUBSz8qpY1emBSRVNFqA,9
5JPUBSz8qpY1emBSRVNFqA,68
5JPUBSz8qpY1emBSRVNFqA,25
5JPUBSz8qpY1emBSRVNFqA,149
ycbmvmBYk4w_ZmdrPL0tBQ,35
ycbmvmBYk4w_ZmdrPL0tBQ,149
ycbmvmBYk4w_ZmdrPL0tBQ,154
ycbmvmBYk4w_ZmdrPL0tBQ,133
ycbmvmBYk4w_ZmdrPL0tBQ,101
ycbmvmBYk4w_ZmdrPL0tBQ,109
ycbmvmBYk4w_ZmdrPL0tBQ,52
ycbmvmBYk4w_ZmdrPL0tBQ,175
4KbpvwrCVjL8t1g_pOUndQ,92
4KbpvwrCVjL8t1g_pOUndQ,143
4KbpvwrCVjL8t1g_pOUndQ,109
YdsPB-Wl4CEo56qaFTTlGQ,50
YdsPB-Wl4CEo56qaFTTlGQ,154
YdsPB-Wl4CEo56qaFTTlGQ,109
YdsPB-Wl4CEo56qaFTTlGQ,6
YdsPB-Wl4CEo56qaFTTlGQ,8
tXNMdlULhCAh7MQHFlSe9Q,109
tXNMdlULhCAh7MQHFlSe9Q,2
2CrM7eYAT_vnEQnd2zTf6Q,109
2CrM7eYAT_vnEQnd2zTf6Q,2
wrSS3bnu0u1Vh4znhbBXwA,98
wrSS3bnu0u1Vh4znhbBXwA,152
wrSS3bnu0u1Vh4znhbBXwA,154
wrSS3bnu0u1Vh4znhbBXwA,148
wrSS3bnu0u1Vh4znhbBXwA,149
wrSS3bnu0u1Vh4znhbBXwA,101
wrSS3bnu0u1Vh4znhbBXwA,50
wrSS3bnu0u1Vh4znhbBXwA,19
wrSS3bnu0u1Vh4znhbBXwA,109
Ld7wYAcFvyErl_RfLc-uiA,15
Ld7wYAcFvyErl_RfLc-uiA,109
Ld7wYAcFvyErl_RfLc-uiA,76
bi8cQT77t7hOlKbB7diCPg,116
bi8cQT77t7hOlKbB7diCPg,109
bi8cQT77t7hOlKbB7diCPg,15
At7iebut3p14ElmaVBLa0g,109
At7iebut3p14ElmaVBLa0g,184
At7iebut3p14ElmaVBLa0g,51
At7iebut3p14ElmaVBLa0g,98
At7iebut3p14ElmaVBLa0g,50
At7iebut3p14ElmaVBLa0g,6
VKBuUNM_9TGvle-Agq-bjg,26
VKBuUNM_9TGvle-Agq-bjg,109
PWGcA2s9sf4iMb4dcLz6Hg,98
PWGcA2s9sf4iMb4dcLz6Hg,133
PWGcA2s9sf4iMb4dcLz6Hg,149
PWGcA2s9sf4iMb4dcLz6Hg,34
PWGcA2s9sf4iMb4dcLz6Hg,109
PWGcA2s9sf4iMb4dcLz6Hg,101
VkYWtMq_l-YCkZYSKeDYAQ,109
VkYWtMq_l-YCkZYSKeDYAQ,154
VkYWtMq_l-YCkZYSKeDYAQ,146
VkYWtMq_l-YCkZYSKeDYAQ,119
EVmCBFlY0Hy_62bDRizmGA,93
EVmCBFlY0Hy_62bDRizmGA,143
EVmCBFlY0Hy_62bDRizmGA,92
EVmCBFlY0Hy_62bDRizmGA,109
ui4DEABUCuaDMY7RPXGgWA,109
ui4DEABUCuaDMY7RPXGgWA,6
ui4DEABUCuaDMY7RPXGgWA,25
ui4DEABUCuaDMY7RPXGgWA,26
ui4DEABUCuaDMY7RPXGgWA,139
w0g9q4BC-OFdByt-AYePNQ,109
w0g9q4BC-OFdByt-AYePNQ,33
w0g9q4BC-OFdByt-AYePNQ,92
QMSevKu2-czkn3KjkvQOsw,25
QMSevKu2-czkn3KjkvQOsw,109
QMSevKu2-czkn3KjkvQOsw,60
QMSevKu2-czkn3KjkvQOsw,180
QMSevKu2-czkn3KjkvQOsw,14
QMSevKu2-czkn3KjkvQOsw,142
7i4aw4ICQ_l8V-GM_PjnuQ,109
7i4aw4ICQ_l8V-GM_PjnuQ,132
yezrPF5W9KBm-JI9ZeudNg,109
avB60OOVc_YOyfbz2AqL_g,109
avB60OOVc_YOyfbz2AqL_g,65
VEsJqjwNm5jb6xN8BGTn5Q,109
VEsJqjwNm5jb6xN8BGTn5Q,119
csfq_i-3HcyBFt50JK344g,154
csfq_i-3HcyBFt50JK344g,100
csfq_i-3HcyBFt50JK344g,61
csfq_i-3HcyBFt50JK344g,109
csfq_i-3HcyBFt50JK344g,119
VENBnW8AF4jYTBbekO8X2A,109
VENBnW8AF4jYTBbekO8X2A,61
VENBnW8AF4jYTBbekO8X2A,154
VENBnW8AF4jYTBbekO8X2A,100
VENBnW8AF4jYTBbekO8X2A,7
VENBnW8AF4jYTBbekO8X2A,8
UI0Rcdl9x_GT8ZnIQS80SA,145
UI0Rcdl9x_GT8ZnIQS80SA,149
UI0Rcdl9x_GT8ZnIQS80SA,197
UI0Rcdl9x_GT8ZnIQS80SA,88
UI0Rcdl9x_GT8ZnIQS80SA,109
UI0Rcdl9x_GT8ZnIQS80SA,26
UI0Rcdl9x_GT8ZnIQS80SA,184
UI0Rcdl9x_GT8ZnIQS80SA,101
UI0Rcdl9x_GT8ZnIQS80SA,25
xTgXmtYAoH2YqHqkqdD5xw,119
xTgXmtYAoH2YqHqkqdD5xw,109
MaaDRJZKSUTAJeF6OTQRnA,109
MaaDRJZKSUTAJeF6OTQRnA,0
d96BqloOdv1Zpzj8tXfbug,109
d96BqloOdv1Zpzj8tXfbug,65
d96BqloOdv1Zpzj8tXfbug,154
d96BqloOdv1Zpzj8tXfbug,180
-oLSzuQLu6ZNb7sHYbdiVQ,26
-oLSzuQLu6ZNb7sHYbdiVQ,135
-oLSzuQLu6ZNb7sHYbdiVQ,5
-oLSzuQLu6ZNb7sHYbdiVQ,109
-oLSzuQLu6ZNb7sHYbdiVQ,2
-oLSzuQLu6ZNb7sHYbdiVQ,184
-oLSzuQLu6ZNb7sHYbdiVQ,154
t3yrFZ2bCBhWrY8c1zM9CQ,145
t3yrFZ2bCBhWrY8c1zM9CQ,101
t3yrFZ2bCBhWrY8c1zM9CQ,40
t3yrFZ2bCBhWrY8c1zM9CQ,109
t3yrFZ2bCBhWrY8c1zM9CQ,184
t3yrFZ2bCBhWrY8c1zM9CQ,149
YZp9amy4p5qbmPpClVfBhw,109
YZp9amy4p5qbmPpClVfBhw,139
YZp9amy4p5qbmPpClVfBhw,25
YZp9amy4p5qbmPpClVfBhw,180
YZp9amy4p5qbmPpClVfBhw,14
YZp9amy4p5qbmPpClVfBhw,108
QRFyr9cr02CsCCqTBsHTyQ,32
QRFyr9cr02CsCCqTBsHTyQ,98
QRFyr9cr02CsCCqTBsHTyQ,109
QRFyr9cr02CsCCqTBsHTyQ,72
QRFyr9cr02CsCCqTBsHTyQ,184
QRFyr9cr02CsCCqTBsHTyQ,25
QRFyr9cr02CsCCqTBsHTyQ,112
HdQ7SLW9HuIuHAtcgVKogA,142
HdQ7SLW9HuIuHAtcgVKogA,147
HdQ7SLW9HuIuHAtcgVKogA,186
HdQ7SLW9HuIuHAtcgVKogA,109
HdQ7SLW9HuIuHAtcgVKogA,46
ImeZuwzKRrRGh8VMXOENYQ,25
ImeZuwzKRrRGh8VMXOENYQ,68
ImeZuwzKRrRGh8VMXOENYQ,26
ImeZuwzKRrRGh8VMXOENYQ,149
ImeZuwzKRrRGh8VMXOENYQ,203
ImeZuwzKRrRGh8VMXOENYQ,109
ImeZuwzKRrRGh8VMXOENYQ,101
97SR7RQPL02t5J41UcZ4SQ,119
97SR7RQPL02t5J41UcZ4SQ,109
97SR7RQPL02t5J41UcZ4SQ,180
-kVGt2QRNtBoZMvKeIjVug,109
-kVGt2QRNtBoZMvKeIjVug,149
-kVGt2QRNtBoZMvKeIjVug,184
-kVGt2QRNtBoZMvKeIjVug,101
-kVGt2QRNtBoZMvKeIjVug,25
VlU01R6Q9NvjM4DEMqys9Q,109
VlU01R6Q9NvjM4DEMqys9Q,184
QFh-h_OZ5Io-mBk32HN28A,50
QFh-h_OZ5Io-mBk32HN28A,109
QFh-h_OZ5Io-mBk32HN28A,98
QFh-h_OZ5Io-mBk32HN28A,108
QFh-h_OZ5Io-mBk32HN28A,32
QFh-h_OZ5Io-mBk32HN28A,184
QFh-h_OZ5Io-mBk32HN28A,26
QFh-h_OZ5Io-mBk32HN28A,6
tNOLXgYTykXmLaAZnvo1vg,109
tNOLXgYTykXmLaAZnvo1vg,2
tNOLXgYTykXmLaAZnvo1vg,154
tNOLXgYTykXmLaAZnvo1vg,142
giDsHBlGhHwqNZkmOV9aYQ,109
giDsHBlGhHwqNZkmOV9aYQ,184
SILyZPUbnekA3ixsnjkOVA,25
SILyZPUbnekA3ixsnjkOVA,109
SILyZPUbnekA3ixsnjkOVA,65
SILyZPUbnekA3ixsnjkOVA,6
SILyZPUbnekA3ixsnjkOVA,121
hp6iyOf4yHAELQ_sjCD5Ew,184
hp6iyOf4yHAELQ_sjCD5Ew,109
-KgOEg5ptVVJBSvhHXXkBw,107
-KgOEg5ptVVJBSvhHXXkBw,149
-KgOEg5ptVVJBSvhHXXkBw,101
-KgOEg5ptVVJBSvhHXXkBw,59
-KgOEg5ptVVJBSvhHXXkBw,109
-KgOEg5ptVVJBSvhHXXkBw,25
DSH4wPdivtYZHJaNGG35uw,32
DSH4wPdivtYZHJaNGG35uw,109
DSH4wPdivtYZHJaNGG35uw,98
DSH4wPdivtYZHJaNGG35uw,6
7YBlH-bSO9lHQFh0IvovRw,154
7YBlH-bSO9lHQFh0IvovRw,109
7YBlH-bSO9lHQFh0IvovRw,98
soaZ7_oU7xcphlw6gpWblg,154
soaZ7_oU7xcphlw6gpWblg,109
soaZ7_oU7xcphlw6gpWblg,8
oq4-qHT6EJeR81GBDq1OVg,154
oq4-qHT6EJeR81GBDq1OVg,98
oq4-qHT6EJeR81GBDq1OVg,109
oq4-qHT6EJeR81GBDq1OVg,132
oq4-qHT6EJeR81GBDq1OVg,27
6us2JBbWs_5iI0XhAiaPZQ,43
6us2JBbWs_5iI0XhAiaPZQ,109
6us2JBbWs_5iI0XhAiaPZQ,149
6us2JBbWs_5iI0XhAiaPZQ,107
6us2JBbWs_5iI0XhAiaPZQ,101
ULocy4QS7l6VjTq1JFUtGw,154
ULocy4QS7l6VjTq1JFUtGw,184
ULocy4QS7l6VjTq1JFUtGw,101
ULocy4QS7l6VjTq1JFUtGw,149
ULocy4QS7l6VjTq1JFUtGw,133
ULocy4QS7l6VjTq1JFUtGw,109
ULocy4QS7l6VjTq1JFUtGw,146
ndUuRwcL2wYBOXXgLTJyEQ,109
ndUuRwcL2wYBOXXgLTJyEQ,142
ndUuRwcL2wYBOXXgLTJyEQ,127
ndUuRwcL2wYBOXXgLTJyEQ,2
8DgydGfkCYt2aGpbVMmhNQ,65
8DgydGfkCYt2aGpbVMmhNQ,109
cVxrVYs8DmKRIpXGyA0IXg,114
cVxrVYs8DmKRIpXGyA0IXg,109
xg2v-Lf39AVEo4we0dnbtA,109
xg2v-Lf39AVEo4we0dnbtA,156
xg2v-Lf39AVEo4we0dnbtA,114
xg2v-Lf39AVEo4we0dnbtA,50
qJJLLFMHRt-MTOgSfJCbMA,98
qJJLLFMHRt-MTOgSfJCbMA,109
xKrCs0OzpoUlWHYW7Ip6qQ,142
xKrCs0OzpoUlWHYW7Ip6qQ,26
xKrCs0OzpoUlWHYW7Ip6qQ,154
xKrCs0OzpoUlWHYW7Ip6qQ,69
xKrCs0OzpoUlWHYW7Ip6qQ,109
eGgYses6equ9ZOHj6lYmXA,72
eGgYses6equ9ZOHj6lYmXA,50
eGgYses6equ9ZOHj6lYmXA,98
eGgYses6equ9ZOHj6lYmXA,32
eGgYses6equ9ZOHj6lYmXA,109
rJ7tOENZBJMJnkmYCf9XlQ,163
rJ7tOENZBJMJnkmYCf9XlQ,154
rJ7tOENZBJMJnkmYCf9XlQ,180
rJ7tOENZBJMJnkmYCf9XlQ,109
rJ7tOENZBJMJnkmYCf9XlQ,111
dkEgU5UNNed9Rhn91Whuhw,50
dkEgU5UNNed9Rhn91Whuhw,109
dkEgU5UNNed9Rhn91Whuhw,6
ExmUG-RZ0hZ4R4O_Hc2lIw,68
ExmUG-RZ0hZ4R4O_Hc2lIw,109
ExmUG-RZ0hZ4R4O_Hc2lIw,101
ExmUG-RZ0hZ4R4O_Hc2lIw,26
ExmUG-RZ0hZ4R4O_Hc2lIw,149
f36jIMUlIJkyO9GYeKVnYg,109
f36jIMUlIJkyO9GYeKVnYg,6
wsa8svEwFjZR2sL_S36yGQ,32
wsa8svEwFjZR2sL_S36yGQ,109
wsa8svEwFjZR2sL_S36yGQ,65
wsa8svEwFjZR2sL_S36yGQ,119
-78Va3llKcPbL6SW4is8lw,180
-78Va3llKcPbL6SW4is8lw,9
-78Va3llKcPbL6SW4is8lw,65
-78Va3llKcPbL6SW4is8lw,32
-78Va3llKcPbL6SW4is8lw,109
O91-SXmohStDJxxUChYENQ,109
O91-SXmohStDJxxUChYENQ,162
O91-SXmohStDJxxUChYENQ,6
O91-SXmohStDJxxUChYENQ,25
O91-SXmohStDJxxUChYENQ,139
O91-SXmohStDJxxUChYENQ,184
fVkyuNElYY3AO4a3SxchCg,27
fVkyuNElYY3AO4a3SxchCg,91
fVkyuNElYY3AO4a3SxchCg,154
fVkyuNElYY3AO4a3SxchCg,8
fVkyuNElYY3AO4a3SxchCg,82
fVkyuNElYY3AO4a3SxchCg,24
fVkyuNElYY3AO4a3SxchCg,98
fVkyuNElYY3AO4a3SxchCg,109
lC9loud_H6q7WtPxJaMwkg,109
lC9loud_H6q7WtPxJaMwkg,156
lC9loud_H6q7WtPxJaMwkg,34
tSfeCQ9uasc5hlPu5gjGhA,109
tSfeCQ9uasc5hlPu5gjGhA,8
tSfeCQ9uasc5hlPu5gjGhA,154
tSfeCQ9uasc5hlPu5gjGhA,146
tSfeCQ9uasc5hlPu5gjGhA,13
VvFWzuSPdkjMQ7h7071HmQ,69
VvFWzuSPdkjMQ7h7071HmQ,109
VvFWzuSPdkjMQ7h7071HmQ,154
PKJAdcPV2MA-_chPVNmhYg,184
PKJAdcPV2MA-_chPVNmhYg,25
PKJAdcPV2MA-_chPVNmhYg,98
PKJAdcPV2MA-_chPVNmhYg,6
PKJAdcPV2MA-_chPVNmhYg,109
Pva2qcB9f3xXqN58M_3ugw,109
Pva2qcB9f3xXqN58M_3ugw,119
mNWHsi3VipOX9voWrSC5ew,89
mNWHsi3VipOX9voWrSC5ew,109
Jdmm7EwLJT-H0uBJrAEBEg,26
Jdmm7EwLJT-H0uBJrAEBEg,109
Jdmm7EwLJT-H0uBJrAEBEg,154
Jdmm7EwLJT-H0uBJrAEBEg,34
8gV3YUl8uqHnA-wZ3UZ5Dg,26
8gV3YUl8uqHnA-wZ3UZ5Dg,109
8gV3YUl8uqHnA-wZ3UZ5Dg,25
jrNAkn21Tjq3n9v2n3m46g,113
jrNAkn21Tjq3n9v2n3m46g,109
rL68WmPRYvmSjRaQUoKwkQ,109
rL68WmPRYvmSjRaQUoKwkQ,175
rL68WmPRYvmSjRaQUoKwkQ,184
ND4gZUqNUWEuk8uZfjvGmg,109
ND4gZUqNUWEuk8uZfjvGmg,134
ND4gZUqNUWEuk8uZfjvGmg,154
ND4gZUqNUWEuk8uZfjvGmg,147
ND4gZUqNUWEuk8uZfjvGmg,98
ND4gZUqNUWEuk8uZfjvGmg,46
ql_-U6RfqR4hbyZfSIZECQ,50
ql_-U6RfqR4hbyZfSIZECQ,109
ql_-U6RfqR4hbyZfSIZECQ,154
luLb4UfSqAUgRVP2b_GtZw,25
luLb4UfSqAUgRVP2b_GtZw,180
luLb4UfSqAUgRVP2b_GtZw,109
luLb4UfSqAUgRVP2b_GtZw,26
0OJ6J4AoqpxjwQPp159lcg,93
0OJ6J4AoqpxjwQPp159lcg,109
0OJ6J4AoqpxjwQPp159lcg,180
0OJ6J4AoqpxjwQPp159lcg,162
0OJ6J4AoqpxjwQPp159lcg,92
JeoIxdzt5E3QXT1KHXR2oA,98
JeoIxdzt5E3QXT1KHXR2oA,50
JeoIxdzt5E3QXT1KHXR2oA,154
JeoIxdzt5E3QXT1KHXR2oA,109
JeoIxdzt5E3QXT1KHXR2oA,6
v-ZuFrAxO76Pul-enLJiKg,42
v-ZuFrAxO76Pul-enLJiKg,90
v-ZuFrAxO76Pul-enLJiKg,109
v-ZuFrAxO76Pul-enLJiKg,134
v-ZuFrAxO76Pul-enLJiKg,154
v-ZuFrAxO76Pul-enLJiKg,142
Z8Um48e4l5TBcwKmIW3QFw,109
Z8Um48e4l5TBcwKmIW3QFw,33
5XXA19RlOynrM6-103s-Zg,184
5XXA19RlOynrM6-103s-Zg,75
5XXA19RlOynrM6-103s-Zg,25
5XXA19RlOynrM6-103s-Zg,109
lZG8eUJwuZA71pU-6eK2WQ,109
lZG8eUJwuZA71pU-6eK2WQ,142
lZG8eUJwuZA71pU-6eK2WQ,25
lZG8eUJwuZA71pU-6eK2WQ,26
mbiZ_pjxsNQp0bHG7BMp3Q,109
mbiZ_pjxsNQp0bHG7BMp3Q,101
mbiZ_pjxsNQp0bHG7BMp3Q,9
mbiZ_pjxsNQp0bHG7BMp3Q,149
mbiZ_pjxsNQp0bHG7BMp3Q,25
mbiZ_pjxsNQp0bHG7BMp3Q,184
12Gc4OFQ-WAW0fAk2hRZuQ,86
12Gc4OFQ-WAW0fAk2hRZuQ,109
12Gc4OFQ-WAW0fAk2hRZuQ,154
12Gc4OFQ-WAW0fAk2hRZuQ,13
p08guKw-66hwQTiskaAYiA,69
p08guKw-66hwQTiskaAYiA,154
p08guKw-66hwQTiskaAYiA,138
p08guKw-66hwQTiskaAYiA,109
J0joPXxmN-_9Lzafspqdbw,109
J0joPXxmN-_9Lzafspqdbw,6
J0joPXxmN-_9Lzafspqdbw,162
J0joPXxmN-_9Lzafspqdbw,111
J0joPXxmN-_9Lzafspqdbw,25
SDV-haafzhoRqW9d_7LQHQ,109
SDV-haafzhoRqW9d_7LQHQ,154
SDV-haafzhoRqW9d_7LQHQ,100
SDV-haafzhoRqW9d_7LQHQ,32
SDV-haafzhoRqW9d_7LQHQ,93
cdIZWzfLzU8AAnS0rWQXdw,109
cdIZWzfLzU8AAnS0rWQXdw,184
-H5v2-mADBj8_n2yeACjLA,109
-H5v2-mADBj8_n2yeACjLA,50
KuKZc8RDUJdNCbYRQjkFEg,154
KuKZc8RDUJdNCbYRQjkFEg,6
KuKZc8RDUJdNCbYRQjkFEg,109
KuKZc8RDUJdNCbYRQjkFEg,137
KuKZc8RDUJdNCbYRQjkFEg,8
KuKZc8RDUJdNCbYRQjkFEg,95
KuKZc8RDUJdNCbYRQjkFEg,7
r1zaqHAYnfoeEwOR2DA_Pw,109
r1zaqHAYnfoeEwOR2DA_Pw,51
r1zaqHAYnfoeEwOR2DA_Pw,156
r1zaqHAYnfoeEwOR2DA_Pw,139
r1zaqHAYnfoeEwOR2DA_Pw,149
r1zaqHAYnfoeEwOR2DA_Pw,145
r1zaqHAYnfoeEwOR2DA_Pw,140
n_kAyrRnu5UApY2jfAhvvw,98
n_kAyrRnu5UApY2jfAhvvw,72
n_kAyrRnu5UApY2jfAhvvw,109
n_kAyrRnu5UApY2jfAhvvw,50
sIgFetlP6tX1vYWYjkyq1w,8
sIgFetlP6tX1vYWYjkyq1w,109
sIgFetlP6tX1vYWYjkyq1w,154
sIgFetlP6tX1vYWYjkyq1w,142
sIgFetlP6tX1vYWYjkyq1w,26
Y1il7un36AYb_1ZU8AzUSQ,155
Y1il7un36AYb_1ZU8AzUSQ,109
Y1il7un36AYb_1ZU8AzUSQ,63
Y1il7un36AYb_1ZU8AzUSQ,101
Y1il7un36AYb_1ZU8AzUSQ,149
Y1il7un36AYb_1ZU8AzUSQ,114
Y1il7un36AYb_1ZU8AzUSQ,58
p7skNVy_2fV6RCAJK0yO5g,33
p7skNVy_2fV6RCAJK0yO5g,92
p7skNVy_2fV6RCAJK0yO5g,143
p7skNVy_2fV6RCAJK0yO5g,109
Eqi8jrVowPBlCKAInDfFRw,127
Eqi8jrVowPBlCKAInDfFRw,109
Eqi8jrVowPBlCKAInDfFRw,112
Eqi8jrVowPBlCKAInDfFRw,98
XsOA40TEukonpCXJFkZ-7A,171
XsOA40TEukonpCXJFkZ-7A,132
XsOA40TEukonpCXJFkZ-7A,109
XsOA40TEukonpCXJFkZ-7A,154
Su0N7Lv_8AiV8xaV81WrVg,132
Su0N7Lv_8AiV8xaV81WrVg,109
Su0N7Lv_8AiV8xaV81WrVg,6
SYIGuB9-5JmL1TEvHuf2og,25
SYIGuB9-5JmL1TEvHuf2og,101
SYIGuB9-5JmL1TEvHuf2og,129
SYIGuB9-5JmL1TEvHuf2og,158
SYIGuB9-5JmL1TEvHuf2og,68
SYIGuB9-5JmL1TEvHuf2og,109
SYIGuB9-5JmL1TEvHuf2og,154
SYIGuB9-5JmL1TEvHuf2og,149
fkS2ADZEEuIwyhWHaA7Nag,114
fkS2ADZEEuIwyhWHaA7Nag,154
fkS2ADZEEuIwyhWHaA7Nag,109
pJ230wD80EGG7qmAfIL7Fw,109
pJ230wD80EGG7qmAfIL7Fw,180
pJ230wD80EGG7qmAfIL7Fw,98
pJ230wD80EGG7qmAfIL7Fw,51
DB6Sqx34jXsJ3aNg21UkeA,2
DB6Sqx34jXsJ3aNg21UkeA,109
0reG29yOG8de0y2lGYvP2w,109
0reG29yOG8de0y2lGYvP2w,180
0reG29yOG8de0y2lGYvP2w,134
0reG29yOG8de0y2lGYvP2w,154
QyWxTsVvvqSEpU1KNblRbQ,109
QyWxTsVvvqSEpU1KNblRbQ,154
QyWxTsVvvqSEpU1KNblRbQ,98
QyWxTsVvvqSEpU1KNblRbQ,56
9W3D9BB5GSZiKeA1rYg-6Q,72
9W3D9BB5GSZiKeA1rYg-6Q,180
9W3D9BB5GSZiKeA1rYg-6Q,109
9W3D9BB5GSZiKeA1rYg-6Q,114
t4tEL8wPaWoS5WcuilIrxA,109
t4tEL8wPaWoS5WcuilIrxA,76
t4tEL8wPaWoS5WcuilIrxA,105
t4tEL8wPaWoS5WcuilIrxA,143
t4tEL8wPaWoS5WcuilIrxA,98
N3bjowmk_Yi9rUxPpM2k6Q,139
N3bjowmk_Yi9rUxPpM2k6Q,146
N3bjowmk_Yi9rUxPpM2k6Q,147
N3bjowmk_Yi9rUxPpM2k6Q,109
N3bjowmk_Yi9rUxPpM2k6Q,6
N3bjowmk_Yi9rUxPpM2k6Q,14
N3bjowmk_Yi9rUxPpM2k6Q,46
N3bjowmk_Yi9rUxPpM2k6Q,154
N3bjowmk_Yi9rUxPpM2k6Q,184
mEy4xGKfOqMa3q4nWSM0jA,109
mEy4xGKfOqMa3q4nWSM0jA,50
QVDdV_NeGwLho6qtBYtjuQ,50
QVDdV_NeGwLho6qtBYtjuQ,6
QVDdV_NeGwLho6qtBYtjuQ,184
QVDdV_NeGwLho6qtBYtjuQ,112
QVDdV_NeGwLho6qtBYtjuQ,109
4epLIQS0--TnFgAQOtaIww,109
4epLIQS0--TnFgAQOtaIww,127
4epLIQS0--TnFgAQOtaIww,6
4epLIQS0--TnFgAQOtaIww,142
4epLIQS0--TnFgAQOtaIww,2
4epLIQS0--TnFgAQOtaIww,135
Bu5sh0AVuv5qTpH7pm7wuA,25
Bu5sh0AVuv5qTpH7pm7wuA,109
-0FX23yAacC4bbLaGPvyxw,25
-0FX23yAacC4bbLaGPvyxw,109
OYR0WgpndrJRumX8d8HoXQ,32
OYR0WgpndrJRumX8d8HoXQ,109
OYR0WgpndrJRumX8d8HoXQ,184
OYR0WgpndrJRumX8d8HoXQ,25
OYR0WgpndrJRumX8d8HoXQ,142
pFoBM2CKL6PORYUplVvuFA,8
pFoBM2CKL6PORYUplVvuFA,61
pFoBM2CKL6PORYUplVvuFA,154
pFoBM2CKL6PORYUplVvuFA,171
pFoBM2CKL6PORYUplVvuFA,98
pFoBM2CKL6PORYUplVvuFA,32
pFoBM2CKL6PORYUplVvuFA,109
pFoBM2CKL6PORYUplVvuFA,6
pFoBM2CKL6PORYUplVvuFA,72
XjP59zAbiCF_unzOZBkAXw,65
XjP59zAbiCF_unzOZBkAXw,154
XjP59zAbiCF_unzOZBkAXw,109
XjP59zAbiCF_unzOZBkAXw,0
XjP59zAbiCF_unzOZBkAXw,27
fKAxmycMFwO9qWVUAOQzOw,101
fKAxmycMFwO9qWVUAOQzOw,129
fKAxmycMFwO9qWVUAOQzOw,158
fKAxmycMFwO9qWVUAOQzOw,119
fKAxmycMFwO9qWVUAOQzOw,65
fKAxmycMFwO9qWVUAOQzOw,137
fKAxmycMFwO9qWVUAOQzOw,107
fKAxmycMFwO9qWVUAOQzOw,149
fKAxmycMFwO9qWVUAOQzOw,150
fKAxmycMFwO9qWVUAOQzOw,0
fKAxmycMFwO9qWVUAOQzOw,109
fKAxmycMFwO9qWVUAOQzOw,32
fKAxmycMFwO9qWVUAOQzOw,46
fKAxmycMFwO9qWVUAOQzOw,98
fKAxmycMFwO9qWVUAOQzOw,147
fKAxmycMFwO9qWVUAOQzOw,7
fKAxmycMFwO9qWVUAOQzOw,154
fKAxmycMFwO9qWVUAOQzOw,131
fKAxmycMFwO9qWVUAOQzOw,146
2YnQAJdeFrcgPa8MqIYcDg,149
2YnQAJdeFrcgPa8MqIYcDg,25
2YnQAJdeFrcgPa8MqIYcDg,50
2YnQAJdeFrcgPa8MqIYcDg,109
2YnQAJdeFrcgPa8MqIYcDg,107
2YnQAJdeFrcgPa8MqIYcDg,6
2YnQAJdeFrcgPa8MqIYcDg,101
PjgQhtDdLHMR36l5yQ5TQg,101
PjgQhtDdLHMR36l5yQ5TQg,149
PjgQhtDdLHMR36l5yQ5TQg,109
PjgQhtDdLHMR36l5yQ5TQg,127
PjgQhtDdLHMR36l5yQ5TQg,25
HZ0ngmj2brBWqQmXBW827Q,119
HZ0ngmj2brBWqQmXBW827Q,109
XgmqH4xTI7MNyANg_AFjOw,156
XgmqH4xTI7MNyANg_AFjOw,109
K_i5fnNv0NH_Wwy6W2tEAg,109
K_i5fnNv0NH_Wwy6W2tEAg,98
K_i5fnNv0NH_Wwy6W2tEAg,25
Ks4r6DEqSbV8D2qc04RhTA,34
Ks4r6DEqSbV8D2qc04RhTA,109
z1G0VhnbKg83MT6wVrd_pQ,65
z1G0VhnbKg83MT6wVrd_pQ,109
z1G0VhnbKg83MT6wVrd_pQ,119
Zs5pX3kgUgq8-uZkuBm7yA,65
Zs5pX3kgUgq8-uZkuBm7yA,109
4zK5zmIqQxeDgetjoRmkrQ,134
4zK5zmIqQxeDgetjoRmkrQ,154
4zK5zmIqQxeDgetjoRmkrQ,50
4zK5zmIqQxeDgetjoRmkrQ,56
4zK5zmIqQxeDgetjoRmkrQ,109
4zK5zmIqQxeDgetjoRmkrQ,48
4zK5zmIqQxeDgetjoRmkrQ,98
EQr26hrk8cEYsZjaMVU57g,68
EQr26hrk8cEYsZjaMVU57g,101
EQr26hrk8cEYsZjaMVU57g,196
EQr26hrk8cEYsZjaMVU57g,109
EQr26hrk8cEYsZjaMVU57g,149
EQr26hrk8cEYsZjaMVU57g,25
zgaaJ6jAhKpWCtQRryJfVQ,119
zgaaJ6jAhKpWCtQRryJfVQ,65
zgaaJ6jAhKpWCtQRryJfVQ,109
zgaaJ6jAhKpWCtQRryJfVQ,98
yksAB6aQXfNRrZM0jTxyOA,149
yksAB6aQXfNRrZM0jTxyOA,180
yksAB6aQXfNRrZM0jTxyOA,109
yksAB6aQXfNRrZM0jTxyOA,101
yksAB6aQXfNRrZM0jTxyOA,184
DvkHkIxkBhL9dARX5XpsHw,98
DvkHkIxkBhL9dARX5XpsHw,109
DvkHkIxkBhL9dARX5XpsHw,184
DvkHkIxkBhL9dARX5XpsHw,119
ccWfM9qEtAnHDXwv8yzUXw,133
